datetime,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2023-12-18 11:00:00,0.0,1088.6,26.7,87.0,1.6
2023-12-18 12:00:00,0.0,2238.7,28.3,76.0,4.7
2023-12-18 13:00:00,0.0,3146.6,29.1,74.0,5.3
2023-12-18 14:00:00,0.0,3649.6,29.2,73.0,6.5
2023-12-18 15:00:00,0.0,3922.8,29.0,72.0,6.5
2023-12-18 16:00:00,0.0,4007.8,28.5,76.0,5.9
2023-12-18 17:00:00,0.0,3596.9,29.0,73.0,7.0
2023-12-18 18:00:00,0.0,1637.8,28.3,76.0,6.7
2023-12-18 19:00:00,0.0,2000.2,27.6,79.0,6.2
2023-12-18 20:00:00,0.0,1359.2,27.0,83.0,6.2
2023-12-18 21:00:00,0.0,320.8,27.0,83.0,5.3
2023-12-18 22:00:00,0.0,92.7,26.4,89.0,3.3
2023-12-19 09:00:00,0.0,129.1,24.1,96.0,1.4
2023-12-19 10:00:00,0.0,415.2,25.8,84.0,1.7
2023-12-19 11:00:00,0.0,1623.8,27.3,73.0,4.6
2023-12-19 12:00:00,0.0,2459.1,28.0,70.0,4.6
2023-12-19 13:00:00,0.0,3126.5,28.6,70.0,6.0
2023-12-19 14:00:00,0.0,3296.9,28.4,69.0,6.5
2023-12-19 15:00:00,0.0,1574.5,26.7,81.0,7.1
2023-12-19 16:00:00,0.0,556.8,26.5,84.0,5.8
2023-12-19 17:00:00,0.0,1342.6,27.4,80.0,5.3
2023-12-19 18:00:00,0.0,1991.3,27.5,77.0,5.0
2023-12-19 19:00:00,0.0,2291.8,28.3,74.0,3.9
2023-12-19 20:00:00,0.0,1678.4,27.3,79.0,5.8
2023-12-19 21:00:00,0.0,325.7,26.4,84.0,6.7
2023-12-19 22:00:00,0.0,75.6,26.1,84.0,8.2
2023-12-20 09:00:00,0.0,67.0,21.7,100.0,1.6
2023-12-20 10:00:00,0.0,256.2,23.5,93.0,1.8
2023-12-20 11:00:00,0.0,1500.2,26.5,71.0,3.1
2023-12-20 12:00:00,0.0,2413.9,26.8,71.0,4.2
2023-12-20 13:00:00,0.0,3211.3,27.4,73.0,5.4
2023-12-20 14:00:00,0.0,3748.2,27.7,74.0,6.8
2023-12-20 15:00:00,0.0,3967.0,28.0,75.0,6.5
2023-12-20 16:00:00,0.0,3952.1,27.9,75.0,6.6
2023-12-20 17:00:00,0.0,3710.1,27.6,78.0,6.5
2023-12-20 18:00:00,0.0,3139.8,27.3,77.0,6.4
2023-12-20 19:00:00,0.0,1127.5,26.3,80.0,6.5
2023-12-20 20:00:00,0.0,535.3,25.9,82.0,5.6
2023-12-20 21:00:00,0.0,332.6,25.5,82.0,5.6
2023-12-20 22:00:00,0.0,75.0,25.5,82.0,4.8
2023-12-21 09:00:00,0.0,53.6,22.5,100.0,2.4
2023-12-21 10:00:00,0.0,211.8,24.1,94.0,2.7
2023-12-21 11:00:00,0.0,1489.2,26.0,80.0,4.2
2023-12-21 12:00:00,0.0,2352.8,27.2,76.0,4.2
2023-12-21 13:00:00,0.0,3091.9,27.7,74.0,5.5
2023-12-21 14:00:00,0.0,3540.8,27.8,72.0,6.1
2023-12-21 15:00:00,0.0,3579.7,27.8,72.0,6.2
2023-12-21 16:00:00,0.0,2407.2,27.4,78.0,5.4
2023-12-21 17:00:00,0.0,2447.9,26.6,83.0,6.2
2023-12-21 18:00:00,0.0,1869.8,27.1,83.0,5.6
2023-12-21 19:00:00,0.0,1207.0,26.3,84.0,5.6
2023-12-21 20:00:00,0.0,1079.5,26.5,84.0,5.0
2023-12-21 21:00:00,0.0,240.8,25.8,87.0,4.6
2023-12-21 22:00:00,0.0,52.6,25.5,87.0,4.9
2023-12-22 09:00:00,0.0,92.5,23.1,100.0,1.4
2023-12-22 10:00:00,0.0,395.5,24.7,94.0,2.0
2023-12-22 11:00:00,0.0,888.5,26.5,81.0,2.9
2023-12-22 12:00:00,0.0,2175.1,27.9,77.0,3.8
2023-12-22 13:00:00,0.0,2187.4,26.9,83.0,5.7
2023-12-22 14:00:00,0.0,682.5,26.4,85.0,6.6
2023-12-22 15:00:00,0.0,720.7,26.2,90.0,4.6
2023-12-22 16:00:00,0.0,526.4,26.1,89.0,4.6
2023-12-22 17:00:00,0.0,616.2,26.1,85.0,4.1
2023-12-22 18:00:00,0.0,394.4,26.1,86.0,4.6
2023-12-22 19:00:00,0.0,307.8,25.0,97.0,3.5
2023-12-22 20:00:00,0.0,372.0,25.4,93.0,3.1
2023-12-22 21:00:00,0.0,431.1,26.4,85.0,2.4
2023-12-22 22:00:00,0.0,97.2,25.7,92.0,2.6
2023-12-23 09:00:00,0.0,50.2,23.0,100.0,2.9
2023-12-23 10:00:00,0.0,349.4,24.6,96.0,1.7
2023-12-23 11:00:00,0.0,1350.9,27.0,85.0,4.2
2023-12-23 12:00:00,0.0,2329.6,28.7,76.0,5.3
2023-12-23 19:00:00,0.0,1195.0,28.0,82.0,6.1
2023-12-23 20:00:00,0.2,79.8,26.9,89.0,3.9
2023-12-23 21:00:00,0.0,16.1,25.6,96.0,3.0
2023-12-24 09:00:00,0.0,68.2,24.0,100.0,3.4
2023-12-24 10:00:00,0.0,296.2,25.1,94.0,3.2
2023-12-24 11:00:00,0.0,1059.7,26.9,87.0,3.3
2023-12-24 12:00:00,0.0,1406.0,28.0,78.0,2.2
2023-12-24 13:00:00,0.0,1971.2,28.6,76.0,3.9
2023-12-24 15:00:00,0.2,2808.2,28.8,72.0,6.6
2023-12-24 16:00:00,0.0,2703.9,28.2,74.0,6.5
2023-12-24 17:00:00,0.0,1446.6,27.9,77.0,5.9
2023-12-24 18:00:00,0.0,1715.1,28.7,75.0,4.9
2023-12-24 19:00:00,0.0,1246.2,28.2,76.0,4.2
2023-12-24 20:00:00,0.0,1074.1,28.6,74.0,4.4
2023-12-24 21:00:00,0.0,344.9,27.8,76.0,3.7
2023-12-24 22:00:00,0.0,61.6,27.2,80.0,3.9
2023-12-25 09:00:00,0.0,54.1,23.6,100.0,1.8
2023-12-25 10:00:00,0.0,252.9,25.6,91.0,3.8
2023-12-25 11:00:00,0.0,1417.1,27.9,81.0,3.8
2023-12-25 20:00:00,4.2,192.9,26.9,89.0,3.6
2023-12-25 21:00:00,0.0,326.6,27.4,94.0,3.6
2023-12-25 22:00:00,0.0,95.8,26.7,94.0,4.0
2023-12-26 06:00:00,0.0,0.3,26.8,87.0,2.7
2023-12-26 09:00:00,0.0,57.5,25.8,98.0,1.9
2023-12-26 10:00:00,0.0,504.2,29.0,80.0,6.4
2023-12-26 11:00:00,2.2,710.7,26.7,89.0,5.7
2023-12-26 12:00:00,0.0,390.2,27.1,81.0,5.5
2023-12-26 13:00:00,0.2,396.2,25.4,93.0,4.1
2023-12-26 14:00:00,0.2,526.4,26.2,88.0,2.2
2023-12-26 15:00:00,0.0,465.1,26.6,81.0,2.2
2023-12-26 16:00:00,0.0,605.9,25.3,89.0,4.2
2023-12-26 17:00:00,0.0,749.6,25.1,88.0,4.0
2023-12-26 18:00:00,0.0,615.8,24.9,88.0,4.4
2023-12-26 19:00:00,0.0,353.7,24.8,88.0,4.3
2023-12-26 20:00:00,0.2,143.2,23.4,93.0,3.0
2023-12-26 21:00:00,0.0,141.6,23.7,95.0,3.7
2023-12-26 22:00:00,0.0,27.9,23.8,93.0,3.3
2023-12-27 09:00:00,0.0,77.8,21.7,100.0,1.8
2023-12-27 10:00:00,0.0,398.2,23.5,88.0,2.0
2023-12-27 11:00:00,0.0,1177.7,25.3,69.0,1.9
2023-12-27 12:00:00,0.0,1886.3,25.9,67.0,3.9
2023-12-27 13:00:00,0.0,3063.8,26.7,65.0,4.8
2023-12-27 14:00:00,0.0,2875.2,26.6,66.0,4.6
2023-12-27 15:00:00,0.0,3694.1,27.4,59.0,4.9
2023-12-27 16:00:00,0.0,3562.8,27.7,50.0,4.9
2023-12-27 17:00:00,0.0,3479.1,27.5,59.0,5.3
2023-12-27 18:00:00,0.0,1760.1,27.1,60.0,5.8
2023-12-27 19:00:00,0.0,1140.8,26.7,62.0,4.5
2023-12-27 20:00:00,0.0,1472.6,26.7,63.0,4.6
2023-12-27 21:00:00,0.0,337.5,26.2,66.0,4.4
2023-12-27 22:00:00,0.0,75.4,25.7,64.0,3.9
2023-12-28 09:00:00,0.0,41.1,20.5,98.0,1.4
2023-12-28 10:00:00,0.0,231.5,22.1,87.0,1.2
2023-12-28 11:00:00,0.0,1460.8,25.6,64.0,3.7
2023-12-28 12:00:00,0.0,2366.5,26.5,61.0,5.1
2023-12-28 13:00:00,0.0,3091.5,27.0,65.0,6.2
2023-12-28 14:00:00,0.0,3612.5,27.0,67.0,5.4
2023-12-28 15:00:00,0.0,3896.8,27.8,64.0,6.3
2023-12-28 16:00:00,0.0,3861.8,28.0,67.0,6.3
2023-12-28 17:00:00,0.0,2360.9,27.1,67.0,6.1
2023-12-28 18:00:00,0.0,1348.5,26.8,71.0,5.2
2023-12-28 19:00:00,0.0,1031.3,26.8,70.0,4.5
2023-12-28 20:00:00,0.0,1113.8,27.2,69.0,3.6
2023-12-28 21:00:00,0.0,442.1,26.5,73.0,3.1
2023-12-28 22:00:00,0.0,91.3,25.9,76.0,3.4
2023-12-29 09:00:00,0.0,44.2,21.4,100.0,2.6
2023-12-29 10:00:00,0.0,209.5,23.6,91.0,3.8
2023-12-29 11:00:00,0.0,1412.1,27.8,73.0,3.4
2023-12-29 22:00:00,0.0,81.5,28.5,90.0,3.3
2023-12-30 09:00:00,0.0,23.8,25.9,87.0,1.6
2023-12-30 10:00:00,0.0,140.2,26.0,91.0,1.7
2023-12-30 11:00:00,0.8,143.2,24.3,89.0,4.7
2023-12-30 12:00:00,5.2,174.0,22.2,100.0,5.8
2023-12-30 13:00:00,4.8,540.0,23.3,96.0,5.8
2023-12-30 14:00:00,0.0,472.4,23.9,92.0,4.4
2023-12-30 15:00:00,0.0,651.4,24.4,93.0,2.9
2023-12-30 16:00:00,0.0,839.0,25.1,90.0,3.0
2023-12-30 17:00:00,0.0,938.2,26.7,80.0,2.6
2023-12-30 18:00:00,0.0,619.9,25.6,84.0,2.3
2023-12-30 19:00:00,0.0,319.6,25.1,86.0,2.3
2023-12-30 20:00:00,0.0,158.6,24.8,86.0,4.9
2023-12-30 21:00:00,0.0,140.2,23.0,92.0,4.9
2023-12-30 22:00:00,0.0,18.3,23.0,95.0,4.4
2023-12-31 09:00:00,0.0,52.3,22.3,100.0,1.5
2023-12-31 10:00:00,0.0,241.1,23.3,96.0,1.9
2023-12-31 11:00:00,0.0,1416.1,26.0,72.0,3.0
2023-12-31 12:00:00,0.0,2189.6,26.7,69.0,4.8
2023-12-31 13:00:00,0.0,2086.6,26.0,74.0,5.3
2023-12-31 14:00:00,0.2,735.0,25.6,77.0,3.7
2023-12-31 15:00:00,0.0,1100.0,26.3,74.0,4.0
2023-12-31 16:00:00,0.0,613.6,24.7,85.0,4.3
2023-12-31 17:00:00,0.0,316.2,25.7,79.0,7.9
2023-12-31 18:00:00,0.0,346.4,23.9,89.0,8.2
2023-12-31 19:00:00,0.0,283.1,23.9,93.0,6.9
2023-12-31 20:00:00,0.0,359.9,24.2,89.0,3.2
2023-12-31 21:00:00,0.0,127.1,24.4,87.0,3.1
2023-12-31 22:00:00,0.0,22.5,24.2,89.0,4.2
2024-01-01 09:00:00,0.0,58.4,22.1,100.0,1.7
2024-01-01 10:00:00,0.0,338.7,22.8,94.0,2.1
2024-01-01 11:00:00,0.0,694.7,24.3,88.0,2.1
2024-01-01 12:00:00,0.0,841.1,25.4,76.0,2.3
2024-01-01 13:00:00,0.0,1608.6,26.0,73.0,4.3
2024-01-01 14:00:00,0.0,2434.3,26.4,72.0,4.6
2024-01-01 15:00:00,0.0,1872.5,26.8,70.0,3.7
2024-01-01 16:00:00,0.0,1889.0,26.8,71.0,5.3
2024-01-01 17:00:00,0.0,1392.7,27.0,71.0,4.9
2024-01-01 18:00:00,0.0,1841.5,27.4,74.0,5.3
2024-01-01 19:00:00,0.0,1307.8,27.4,70.0,5.3
2024-01-01 20:00:00,0.0,954.0,26.9,71.0,5.8
2024-01-01 21:00:00,0.0,403.5,26.7,73.0,5.5
2024-01-01 22:00:00,0.0,125.0,26.1,74.0,5.9
2024-01-02 09:00:00,0.0,38.4,21.6,100.0,1.6
2024-01-02 10:00:00,0.0,245.5,22.7,97.0,1.8
2024-01-02 11:00:00,0.0,1200.0,25.4,81.0,2.0
2024-01-02 12:00:00,0.0,1730.1,26.2,73.0,4.4
2024-01-02 13:00:00,0.0,1935.0,26.9,70.0,4.0
2024-01-02 14:00:00,0.0,3229.1,27.6,68.0,6.0
2024-01-02 15:00:00,0.0,1674.2,26.8,72.0,5.5
2024-01-02 16:00:00,0.0,1356.8,26.8,73.0,4.3
2024-01-02 17:00:00,0.0,1807.0,27.2,73.0,4.7
2024-01-02 18:00:00,0.0,1237.0,27.1,72.0,4.5
2024-01-02 19:00:00,0.0,1448.5,27.7,71.0,3.4
2024-01-02 20:00:00,0.0,838.3,26.9,71.0,3.9
2024-01-02 21:00:00,0.0,439.1,26.5,72.0,3.6
2024-01-02 22:00:00,0.0,86.1,26.5,78.0,4.8
2024-01-03 09:00:00,0.0,42.6,23.7,99.0,2.3
2024-01-03 10:00:00,0.0,386.2,24.8,92.0,2.3
2024-01-03 11:00:00,0.0,867.4,26.4,84.0,3.0
2024-01-03 12:00:00,0.0,1394.9,26.9,81.0,3.5
2024-01-03 13:00:00,0.0,1579.9,28.1,74.0,3.8
2024-01-03 17:00:00,0.0,961.4,26.7,85.0,6.7
2024-01-03 18:00:00,0.0,204.7,26.5,87.0,6.8
2024-01-03 19:00:00,0.0,109.4,25.6,91.0,4.8
2024-01-03 20:00:00,0.8,100.5,25.0,98.0,3.8
2024-01-03 21:00:00,0.0,349.6,25.9,93.0,3.2
2024-01-03 22:00:00,0.0,177.0,25.3,98.0,3.4
2024-01-04 09:00:00,0.0,22.5,23.8,100.0,4.4
2024-01-04 10:00:00,0.0,146.1,24.0,100.0,4.4
2024-01-04 11:00:00,0.2,313.1,24.1,100.0,3.9
2024-01-04 12:00:00,0.6,975.5,26.0,94.0,5.4
2024-01-04 13:00:00,0.4,624.1,25.3,97.0,4.7
2024-01-04 14:00:00,0.2,1207.5,26.5,88.0,4.4
2024-01-04 15:00:00,0.0,2047.8,26.6,82.0,4.8
2024-01-04 16:00:00,0.0,1685.2,26.8,83.0,6.2
2024-01-04 17:00:00,0.0,1063.2,25.3,96.0,5.8
2024-01-04 18:00:00,5.4,598.4,24.8,100.0,5.9
2024-01-04 19:00:00,0.8,422.0,25.0,98.0,5.9
2024-01-04 20:00:00,0.0,473.1,25.1,91.0,3.7
2024-01-04 21:00:00,0.0,202.6,25.1,95.0,3.1
2024-01-04 22:00:00,0.0,67.3,24.8,96.0,2.8
2024-01-05 09:00:00,0.0,35.6,23.2,100.0,2.0
2024-01-05 10:00:00,0.0,373.6,24.2,100.0,3.9
2024-01-05 11:00:00,0.0,649.3,24.6,97.0,4.0
2024-01-05 12:00:00,0.0,1176.1,24.5,96.0,4.4
2024-01-05 13:00:00,0.2,1157.7,23.9,95.0,4.1
2024-01-05 14:00:00,3.0,1390.6,24.8,94.0,3.2
2024-01-05 15:00:00,0.0,1677.0,25.0,93.0,2.4
2024-01-05 16:00:00,0.0,1673.2,25.7,89.0,2.7
2024-01-05 17:00:00,0.0,1386.9,25.8,82.0,4.3
2024-01-05 18:00:00,0.0,784.3,24.9,95.0,2.9
2024-01-05 19:00:00,0.2,661.3,24.2,97.0,4.0
2024-01-05 20:00:00,0.0,542.4,25.1,93.0,1.8
2024-01-05 21:00:00,0.0,457.0,25.2,88.0,1.9
2024-01-05 22:00:00,0.0,89.3,24.6,91.0,2.4
2024-01-06 09:00:00,0.0,33.9,22.5,100.0,1.8
2024-01-06 10:00:00,0.0,254.3,23.3,100.0,2.1
2024-01-06 11:00:00,0.0,688.6,24.6,98.0,2.0
2024-01-06 12:00:00,0.0,918.8,23.5,99.0,5.6
2024-01-06 13:00:00,0.0,1540.7,24.4,94.0,5.6
2024-01-06 14:00:00,0.0,3034.9,26.4,77.0,3.5
2024-01-06 15:00:00,0.0,3250.0,27.4,70.0,4.1
2024-01-06 16:00:00,0.0,2590.2,27.0,74.0,5.0
2024-01-06 17:00:00,0.0,3516.7,27.1,76.0,5.2
2024-01-06 18:00:00,0.0,2099.2,26.9,77.0,5.7
2024-01-06 19:00:00,0.0,1477.7,26.7,82.0,4.8
2024-01-06 20:00:00,0.0,1480.8,26.7,79.0,4.6
2024-01-06 21:00:00,0.0,577.4,26.1,82.0,4.3
2024-01-06 22:00:00,0.0,123.6,25.7,83.0,4.0
2024-01-07 09:00:00,0.0,30.5,22.0,100.0,2.0
2024-01-07 10:00:00,0.0,200.6,23.2,100.0,2.0
2024-01-07 11:00:00,0.0,942.3,25.2,83.0,1.9
2024-01-07 12:00:00,0.0,2210.2,26.6,75.0,3.2
2024-01-07 13:00:00,0.0,3020.4,27.4,74.0,4.9
2024-01-07 14:00:00,0.0,3359.0,27.3,76.0,5.1
2024-01-07 15:00:00,0.0,2770.0,27.5,76.0,5.6
2024-01-07 16:00:00,0.0,3209.7,28.0,77.0,5.4
2024-01-07 17:00:00,0.0,2849.8,28.0,75.0,5.9
2024-01-07 18:00:00,0.0,1371.1,27.5,78.0,5.7
2024-01-07 19:00:00,0.0,1171.0,27.3,81.0,5.4
2024-01-07 20:00:00,0.0,1211.8,27.0,82.0,4.8
2024-01-07 21:00:00,0.0,493.1,26.7,85.0,4.8
2024-01-07 22:00:00,0.0,98.3,26.4,85.0,3.5
2024-01-08 09:00:00,0.0,30.4,22.7,100.0,3.5
2024-01-08 10:00:00,0.0,186.6,24.3,100.0,3.2
2024-01-08 11:00:00,0.0,1260.3,26.7,86.0,5.0
2024-01-08 12:00:00,0.0,2202.2,28.7,75.0,5.0
2024-01-08 13:00:00,0.0,2931.9,29.1,75.0,4.5
2024-01-08 20:00:00,0.0,153.9,28.2,77.0,4.3
2024-01-08 21:00:00,0.0,197.3,28.9,71.0,4.7
2024-01-08 22:00:00,0.0,36.4,28.0,78.0,4.7
2024-01-09 09:00:00,0.0,17.7,26.5,89.0,11.7
2024-01-09 10:00:00,0.0,326.8,27.1,81.0,8.1
2024-01-09 11:00:00,0.0,771.4,27.7,80.0,5.1
2024-01-09 21:00:00,0.0,569.6,28.0,82.0,5.9
2024-01-09 22:00:00,0.0,112.9,27.2,86.0,4.7
2024-01-10 09:00:00,0.0,20.0,25.0,100.0,2.1
2024-01-10 10:00:00,0.0,301.6,26.4,95.0,1.9
2024-01-10 11:00:00,0.0,1175.2,28.3,81.0,3.3
2024-01-10 12:00:00,0.0,2149.8,29.0,81.0,4.3
2024-01-10 20:00:00,0.0,644.1,28.1,84.0,5.6
2024-01-10 21:00:00,0.0,289.7,27.9,87.0,4.8
2024-01-10 22:00:00,0.0,65.6,27.9,86.0,3.7
2024-01-11 09:00:00,0.0,14.4,25.2,93.0,3.4
2024-01-11 10:00:00,0.0,139.8,26.7,84.0,3.9
2024-01-11 11:00:00,0.0,1271.1,28.9,85.0,3.5
2024-01-11 22:00:00,18.4,10.4,24.6,100.0,4.4
2024-01-12 01:00:00,0.8,0.2,24.9,100.0,3.8
2024-01-12 03:00:00,0.0,0.0,25.3,100.0,2.3
2024-01-12 04:00:00,0.0,0.1,25.2,100.0,2.4
2024-01-12 05:00:00,0.0,3.0,26.1,93.0,6.9
2024-01-12 06:00:00,0.0,2.7,25.7,97.0,7.7
2024-01-12 09:00:00,0.0,22.9,25.1,100.0,2.4
2024-01-12 10:00:00,0.2,203.2,25.6,100.0,2.0
2024-01-12 11:00:00,0.0,495.0,26.5,96.0,3.2
2024-01-12 12:00:00,0.0,645.8,27.1,90.0,4.9
2024-01-12 18:00:00,0.2,614.7,26.0,95.0,7.6
2024-01-12 19:00:00,2.6,368.7,25.3,100.0,5.5
2024-01-12 20:00:00,3.2,286.5,25.4,100.0,3.9
2024-01-12 21:00:00,0.0,173.6,25.1,100.0,2.5
2024-01-12 22:00:00,0.6,27.0,24.3,100.0,4.0
2024-01-13 05:00:00,0.0,1.2,25.0,99.0,7.9
2024-01-13 08:00:00,0.6,0.0,24.6,99.0,7.3
2024-01-13 09:00:00,0.0,9.2,24.6,97.0,7.6
2024-01-13 10:00:00,0.2,56.1,24.3,99.0,7.4
2024-01-13 11:00:00,0.4,101.3,24.2,100.0,3.6
2024-01-13 12:00:00,2.4,168.1,24.0,100.0,3.2
2024-01-13 13:00:00,1.0,235.9,23.9,100.0,4.1
2024-01-13 15:00:00,1.2,650.8,23.5,100.0,4.3
2024-01-13 16:00:00,1.8,769.4,22.8,100.0,5.2
2024-01-13 17:00:00,0.6,832.3,23.0,100.0,4.9
2024-01-13 18:00:00,0.0,467.8,22.8,100.0,2.0
2024-01-13 19:00:00,0.2,221.8,23.2,100.0,2.1
2024-01-13 20:00:00,0.0,261.4,23.9,99.0,2.1
2024-01-13 21:00:00,0.4,84.1,22.9,99.0,3.5
2024-01-13 22:00:00,0.2,15.8,22.4,100.0,3.2
2024-01-13 23:00:00,0.0,0.1,22.8,99.0,3.1
2024-01-14 09:00:00,0.2,18.9,21.0,100.0,1.8
2024-01-14 10:00:00,0.0,176.5,21.9,100.0,1.5
2024-01-14 11:00:00,0.0,1251.4,24.9,83.0,1.4
2024-01-14 12:00:00,0.0,2229.0,26.2,71.0,2.9
2024-01-14 13:00:00,0.0,2788.0,26.9,72.0,4.9
2024-01-14 14:00:00,0.0,2343.4,26.5,73.0,5.6
2024-01-14 15:00:00,0.0,1857.9,26.1,74.0,4.6
2024-01-14 16:00:00,0.0,1228.0,26.3,76.0,3.8
2024-01-14 17:00:00,0.0,1233.3,26.4,77.0,3.6
2024-01-14 18:00:00,0.0,1307.2,26.4,79.0,4.6
2024-01-14 19:00:00,0.0,807.9,25.9,80.0,4.5
2024-01-14 20:00:00,0.0,277.1,25.5,83.0,4.4
2024-01-14 21:00:00,0.0,159.9,24.9,88.0,3.5
2024-01-14 22:00:00,0.0,71.8,24.6,91.0,2.4
2024-01-15 09:00:00,0.0,35.5,23.1,100.0,1.3
2024-01-15 10:00:00,0.0,293.5,25.1,96.0,3.3
2024-01-15 11:00:00,0.0,1178.8,27.2,84.0,3.0
2024-01-15 12:00:00,0.0,1948.3,28.4,79.0,4.8
2024-01-16 09:00:00,0.0,28.6,26.8,87.0,2.9
2024-01-16 10:00:00,0.0,166.2,27.6,88.0,1.8
2024-01-17 09:00:00,0.0,20.3,25.7,98.0,3.1
2024-01-17 10:00:00,0.0,243.6,28.0,86.0,4.9
2024-01-17 19:00:00,0.0,536.5,27.9,95.0,4.9
2024-01-17 20:00:00,10.4,139.7,25.5,100.0,6.2
2024-01-17 21:00:00,17.2,13.4,25.6,100.0,3.5
2024-01-17 22:00:00,0.2,57.9,26.0,100.0,2.9
2024-01-18 09:00:00,0.0,17.2,24.0,100.0,1.4
2024-01-18 10:00:00,0.0,166.2,25.1,100.0,2.0
2024-01-18 11:00:00,0.0,1247.7,28.1,82.0,1.5
2024-01-18 15:00:00,0.0,1438.5,28.0,84.0,5.7
2024-01-18 16:00:00,0.0,491.4,28.0,84.0,5.1
2024-01-18 17:00:00,0.0,565.9,28.0,83.0,3.1
2024-01-18 18:00:00,0.0,440.6,27.4,89.0,3.7
2024-01-18 19:00:00,0.0,412.7,27.0,90.0,3.7
2024-01-18 20:00:00,0.0,314.3,26.5,97.0,3.6
2024-01-18 21:00:00,0.0,129.3,26.6,94.0,3.6
2024-01-18 22:00:00,0.0,36.2,26.1,99.0,4.0
2024-01-19 09:00:00,0.0,6.7,25.3,89.0,5.3
2024-01-19 10:00:00,0.0,214.8,25.6,88.0,4.9
2024-01-19 11:00:00,0.0,622.4,26.5,88.0,2.1
2024-01-19 12:00:00,0.0,896.6,27.8,79.0,2.8
2024-01-20 00:00:00,3.2,0.8,28.2,70.0,19.3
2024-01-20 19:00:00,0.2,238.3,27.7,82.0,3.8
2024-01-20 20:00:00,0.0,107.1,27.4,87.0,2.7
2024-01-20 21:00:00,0.0,21.0,26.5,85.0,8.5
2024-01-20 22:00:00,3.2,0.4,25.2,97.0,7.5
2024-01-21 09:00:00,0.0,15.9,25.1,89.0,6.7
2024-01-21 10:00:00,0.0,229.9,25.3,88.0,5.9
2024-01-21 11:00:00,0.0,246.7,25.4,93.0,2.5
2024-01-21 12:00:00,0.0,522.4,26.6,89.0,2.9
2024-01-21 17:00:00,0.0,1146.3,27.8,78.0,8.0
2024-01-21 18:00:00,0.2,928.6,26.6,92.0,5.6
2024-01-21 19:00:00,1.8,622.5,26.1,94.0,5.3
2024-01-21 20:00:00,3.0,537.3,25.4,98.0,5.5
2024-01-21 21:00:00,0.6,265.3,25.1,98.0,5.0
2024-01-21 22:00:00,3.2,105.4,24.3,99.0,3.9
2024-01-21 23:00:00,0.6,0.3,25.5,94.0,6.5
2024-01-22 00:00:00,0.2,1.4,25.3,92.0,7.9
2024-01-22 01:00:00,1.6,0.0,24.3,97.0,8.4
2024-01-22 02:00:00,0.0,3.9,25.5,88.0,5.8
2024-01-22 03:00:00,1.8,3.8,24.7,94.0,5.4
2024-01-22 04:00:00,0.0,2.6,24.1,98.0,3.4
2024-01-22 05:00:00,0.0,0.8,24.1,99.0,2.8
2024-01-22 06:00:00,0.8,0.1,24.0,100.0,3.0
2024-01-22 07:00:00,1.0,0.6,23.3,100.0,3.2
2024-01-22 09:00:00,0.0,17.8,23.7,100.0,3.1
2024-01-22 10:00:00,0.0,288.4,24.2,95.0,3.9
2024-01-22 11:00:00,0.0,820.0,26.1,83.0,3.6
2024-01-22 12:00:00,0.0,1559.8,27.1,74.0,6.1
2024-01-22 13:00:00,0.0,3219.5,28.1,71.0,7.7
2024-01-22 14:00:00,0.2,3176.7,28.2,69.0,6.9
2024-01-22 15:00:00,0.0,1871.4,27.6,69.0,7.2
2024-01-22 17:00:00,0.0,2612.6,28.8,68.0,8.0
2024-01-22 19:00:00,0.0,1414.3,27.3,70.0,5.9
2024-01-22 20:00:00,0.4,563.2,23.4,96.0,10.0
2024-01-22 21:00:00,0.6,160.1,22.4,97.0,7.5
2024-01-22 22:00:00,3.8,61.5,22.6,100.0,7.5
2024-01-23 04:00:00,0.0,1.1,21.8,99.0,6.1
2024-01-23 05:00:00,0.0,0.7,21.7,100.0,2.5
2024-01-23 09:00:00,0.0,0.6,21.9,100.0,2.2
2024-01-23 10:00:00,0.2,52.8,22.1,100.0,4.5
2024-01-23 11:00:00,2.4,78.7,22.8,100.0,7.9
2024-01-23 12:00:00,2.2,260.3,22.9,96.0,10.8
2024-01-23 13:00:00,8.8,277.2,22.4,100.0,8.7
2024-01-23 14:00:00,16.6,321.8,21.7,100.0,7.0
2024-01-23 15:00:00,13.6,288.9,21.7,100.0,3.0
2024-01-23 16:00:00,13.6,519.2,21.5,99.0,9.8
2024-01-23 17:00:00,0.8,654.4,20.3,99.0,9.8
2024-01-23 18:00:00,5.0,238.1,20.1,100.0,3.3
2024-01-23 19:00:00,2.6,288.7,20.2,100.0,3.3
2024-01-23 20:00:00,6.8,164.5,21.3,100.0,7.8
2024-01-23 21:00:00,2.0,126.5,20.9,100.0,7.8
2024-01-23 22:00:00,1.4,17.6,20.5,100.0,7.4
2024-01-24 00:00:00,5.2,0.0,20.2,100.0,3.5
2024-01-24 09:00:00,0.0,9.5,19.4,100.0,2.4
2024-01-24 10:00:00,0.0,222.0,20.3,100.0,2.4
2024-01-24 11:00:00,0.0,642.7,21.8,100.0,2.8
